Site,Last seen,Available,is italian?,Comments,Screenshot,SECTOR ATTACKED,ATTACK GOAL
https://aurexb.com/home,2025-07-15 13:46:06,S,s,Sito Bancario non legittimo (furto dei dati) “Banca Aurexdati personali attraverso moduli ingannevoli”,416.png,BANKING/FINANCE,DATA THEFT
https://www.optivaedge.online,2025-07-15 13:46:11,S,s,Sito Bancario non legittimo (furto dei dati) “Optiva Edge furto dati personali attraverso moduli ingannevoli”,417.png,BANKING/FINANCE,DATA THEFT
https://vaultxpert.com/home,2025-07-15 13:46:11,S,s,Sito Bancario non legittimo (furto dei dati) “VaultXpert furto dati personali attraverso moduli ingannevoli”,418.png,BANKING/FINANCE,DATA THEFT
http://martensbootsonline.com/,2025-07-15 13:46:12,S,s,DR Martens (caso rinascente,419.png,E-COMMERCE,BANKING DATA THEFT
https://newregenttrust.com/home,2025-07-15 13:46:12,S,s,Sito Bancario non legittimo (furto dei dati) “Nuova Regent Trust Bank furto dati personali attraverso moduli ingannevoli”,420.png,BANKING/FINANCE,DATA THEFT
https://sovereigntrustunion.com/home,2025-07-15 13:46:16,S,s,Sito Bancario non legittimo (furto dei dati) “Unione fiduciaria sovrana furto dati personali attraverso moduli ingannevoli”,421.png,BANKING/FINANCE,DATA THEFT
https://gotrustcredit.org/home,2025-07-15 13:46:16,S,s,Sito Bancario non legittimo (furto dei dati) “GoTrustCredit furto dati personali attraverso moduli ingannevoli”,422.png,BANKING/FINANCE,DATA THEFT
https://workstation-support.com/cff348cc75ac8d466474509ef09468bbcf772d32,2025-07-15 14:56:52,S,s,accenture furto account per login,423.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://htt-assistenza-tiscali-it.weebly.com,2025-07-16 07:57:16,S,s,Webmail Tiscali furto account per login,424.png,EMAIL SERVICES,ACCOUNT THEFT
https://htt-assistenza-tiscali-it.weebly.com/,2025-07-16 07:57:16,S,s,Webmail Tiscali furto account per login,425.png,EMAIL SERVICES,ACCOUNT THEFT
https://aruba-fatture.com/navigation/web.html#211...,2025-07-16 07:57:18,S,s,Aruba (furto account per login e dati sensibili ),426.png,EMAIL SERVICES,ACCOUNT THEFT
https://xevilon.ru.com/,2025-07-17 08:18:31,S,s,Hype (processo di verifa furto accont per login),427.png,BANKING/FINANCE,ACCOUNT THEFT
https://classdekho.in/wp-content/renewal-invoice/MO19515678-1/confirm/...,2025-07-17 08:18:41,S,s,Aruba rinnovo hosting e dominio furto cc,428.png,EMAIL SERVICES,BANKING DATA THEFT
https://workstation-support.com/5f2d5792c4b3a9d24f07bd16d559dae069eef018,2025-07-17 15:25:34,S,s,accenture furto account per login,429.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://intesa-san-paolo-phi.vercel.app,2025-07-18 08:00:52,S,s,Intesa SanPaolo m(furto account per login),430.png,BANKING/FINANCE,ACCOUNT THEFT
https://intesa-san-paolo-phi.vercel.app/,2025-07-18 08:01:01,S,s,Intesa SanPaolo m(furto account per login),431.png,BANKING/FINANCE,ACCOUNT THEFT
https://workstation-support.com/45f36fc57b22de470c0b22c6ba154e7a5b8db2f8,2025-07-18 15:33:18,S,s,Accanture furto account per login,432.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
http://webmail-email-it.weebly.com/,2025-07-18 15:33:22,S,s,Tiscali mail accedi furto account per login,433.png,EMAIL SERVICES,ACCOUNT THEFT
https://idp-ext-gamma.amazon.work/idp/profile/SAML2/Unsolicited/SSO?providerId=idp-integ.federate.amazon.com&target=us-east-1_I250619050353146IADUQ460VNU6NZE_AgR40kvFxp3JtvuHb4ZFzSiAnRLpklFTPs6DQ9GmghFeHIUAKAABAAN0eG4AH0kyNTA2MTkwNTAzNTMxNDZJQURVUTQ2MFZOVTZOWkUAAQAHYXdzLWttcwBLYXJuOmF3czprbXM6dXMtZWFzdC0xOjA2NjU3MDk2OTgzMzprZXkvbXJrLWEwZjQ3MmQxYTk5NjRjODg5MDIyNGM1OTgxMGFiNTRmALgBAgEAePUSok7I3usja_SZYJJxDVd56tEd-VbfLOW86vGfP1LLAZh2DpUY2ebeeSZYh1mxvvYAAAB-MHwGCSqGSIb3DQEHBqBvMG0CAQAwaAYJKoZIhvcNAQcBMB4GCWCGSAFlAwQBLjARBAxKQZkuI8l12vJZn2oCARCAO8FeJ8rzHHH0lu9fVi6kzuUL3IzYoC5L8AohPWeVUdHVqowCrsE42utCdRo1UIIue_iNza_83AdIJEUTAgAAEABa64-bPP6qcp7r1ohwrkxgZkxIom9UjKksk6sFGlitRXS_XgrNIUdQ1Oy67X7O7Mr_____AAAAAQAAAAAAAAAAAAAAAQAAAE9YCuw5XIw0NbdN6BBozEmw8EKthTQ5xLs73pS-ZJlvbpnIbk98TVXMCL8V64-SpuCI3WElAqIlfwkZtqxI9fyKyxfM-Il7_55byabUafdecjNBllQ5b3K8eH_uaeYeWw&relying_party=amazon-federate-edm-portal-dev,2025-07-21 14:28:23,S,s,Amazon piattaforma dipendenti,434.png,E-COMMERCE,ACCOUNT THEFT
https://idp-ext-gamma.amazon.work/idp/profile/SAML2/Unsolicited/SSO?providerId=idp-integ.federate.amazon.com&target=us-east-1_I250619050349635IADIFBV0FCD7SDG_AgR4HWcI6RggeXARbG6UnB-pHpttzw5MlmSWIjLIosme-dAAKAABAAN0eG4AH0kyNTA2MTkwNTAzNDk2MzVJQURJRkJWMEZDRDdTREcAAQAHYXdzLWttcwBLYXJuOmF3czprbXM6dXMtZWFzdC0xOjA2NjU3MDk2OTgzMzprZXkvbXJrLWEwZjQ3MmQxYTk5NjRjODg5MDIyNGM1OTgxMGFiNTRmALgBAgEAePUSok7I3usja_SZYJJxDVd56tEd-VbfLOW86vGfP1LLAU_4ebnlfSCn7nQntAiCTQgAAAB-MHwGCSqGSIb3DQEHBqBvMG0CAQAwaAYJKoZIhvcNAQcBMB4GCWCGSAFlAwQBLjARBAy2RiOKzqyy9erBFWUCARCAO4biJZuy8v286lvsDTWKLf2z0rvLXcbVJmJYa24PODuZ9sxqbg17yHxjM_x2SxCyjAMaTocZ4pc6ILEdAgAAEAB2kB1beT_v39VUX6JVIMyIhf55jn_i_hAnhh6kS6tdEY_rgw8_hgacb_afJlqYb6P_____AAAAAQAAAAAAAAAAAAAAAQAAAE9NFaItFbQw9Z8vB2PhoYCDgCpUCSqU3c0u-HZ3JdNs-u9JCPH9xENB4EQ4PoBr8g8OAHdEXZNGsHblossN1g6mIrEe-_yi3gBDI8XemeKouU4lD_EhcJe1MUVKzcqckw&relying_party=amazon-federate-edm-portal-dev,2025-07-21 14:28:29,S,s,Amazon piattaforma dipendenti furto account per login,435.png,E-COMMERCE,ACCOUNT THEFT
https://idp-ext-gamma.amazon.work/idp/profile/SAML2/Unsolicited/SSO?providerId=idp-integ.federate.amazon.com&target=us-east-1_I250619050737730IADB61E0VKIGEWD_AgR44UbySCn5Z2fzIHmbqjUQKaM_DQ8lzp7M-XLUXz7fFgsAKAABAAN0eG4AH0kyNTA2MTkwNTA3Mzc3MzBJQURCNjFFMFZLSUdFV0QAAQAHYXdzLWttcwBLYXJuOmF3czprbXM6dXMtZWFzdC0xOjA2NjU3MDk2OTgzMzprZXkvbXJrLWEwZjQ3MmQxYTk5NjRjODg5MDIyNGM1OTgxMGFiNTRmALgBAgEAePUSok7I3usja_SZYJJxDVd56tEd-VbfLOW86vGfP1LLAbg7DFdb__dcBg_DincRSYYAAAB-MHwGCSqGSIb3DQEHBqBvMG0CAQAwaAYJKoZIhvcNAQcBMB4GCWCGSAFlAwQBLjARBAxnwiHhss5AJMZ1IgwCARCAO-hpjpRGsWTm_Nnbc4dcnJqHtU81nXH3VVZ9NfwNbTbuvol8bV08Xw-IF2sCNUqijvjZA5FqE0BUxDjFAgAAEABEDAw5Wr6ulJO312IDv6iQcJB3saTI4pSb4YkSjFfhbYlAP4mrGFykoW72MeD6gxT_____AAAAAQAAAAAAAAAAAAAAAQAAAE-SNEqpHxyYbjaCMUfclxa4F0nnems10QHYvvAFRMBMIWzDKcbVtOTmXa_hinFLNKQdN9XYQaKWPqrORAu-fU4YkMdG2zW-WpoaJk1quSPsxQTWLgXExF2UtOTRDhQBWg&relying_party=amazon-federate-edm-portal-dev,2025-07-21 16:06:06,S,s,Amazon piattaforma dipendenti furto account per login,436.png,E-COMMERCE,ACCOUNT THEFT
http://facebook-clone-five-phi.vercel.app/,2025-07-22 07:27:47,S,s,facebook ( furto account per login),437.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://ita6.sfdc-3d0u2f.salesforce.com,2025-07-22 07:27:43,S,s,salesforce furto account per login,438.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://idp-ext-gamma.amazon.work/idp/profile/SAML2/Unsolicited/SSO?providerId=idp-integ.federate.amazon.com&target=eu-west-1_I250619050344000DUB0VOC8EGQOSQA_AgR4LeL4iSwv6BC3xzrgCXdQDFEKAC0cvgcy1iRiW1sq3VkAKAABAAN0eG4AH0kyNTA2MTkwNTAzNDQwMDBEVUIwVk9DOEVHUU9TUUEAAQAHYXdzLWttcwBLYXJuOmF3czprbXM6ZXUtd2VzdC0xOjA2NjU3MDk2OTgzMzprZXkvbXJrLWEwZjQ3MmQxYTk5NjRjODg5MDIyNGM1OTgxMGFiNTRmALgBAgEAePUSok7I3usja_SZYJJxDVd56tEd-VbfLOW86vGfP1LLAaEoAhAUDE1sdNdOsRa9VlUAAAB-MHwGCSqGSIb3DQEHBqBvMG0CAQAwaAYJKoZIhvcNAQcBMB4GCWCGSAFlAwQBLjARBAwci12rfdk4i6iuhBECARCAO8zoOQrAT341cOL5E4A-o-Mbf7qCsNameRbjK9zyVAVtgOuCd7zwEryodievx4-ST7OczXMBIzzBxyW5AgAAEABKFBcuqg-OGiq1pkLkKrxkcn4i_WCKBfFTfiEQ9d0Y8Odhm2kWMpmMv5RtO65MxLL_____AAAAAQAAAAAAAAAAAAAAAQAAAE9-PE5Ui3UvdDaC9nzY9FV7v4kjf864fTs0JGxz-S-Rfsjg9ybZKnCZuy8Hfh8xo8bmBnA23Ok9LSUysaWI4GqQKYFX2vgfRbhbSTE60mYrdUFcEM2m2anNa8oZpYtQXA&relying_party=amazon-federate-edm-portal-dev,2025-07-22 07:27:48,S,s,Amazon A to Z (piattaforma dei dipendenti(FURTO ACCOUNT PER LOGIN ),439.png,E-COMMERCE,ACCOUNT THEFT
https://you.pin898.xyz/4u6gfeg9ynj1.html,2025-07-22 07:27:48,S,s,Steam piattaforma gaming (furto account per login),440.png,ENTERTAINMENT,ACCOUNT THEFT
https://bloomcredits.com/home,2025-07-22 13:48:45,S,s,Sito Bancario non legittimo (furto dei dati) “Credit Bloom furto dati personali attraverso moduli ingannevoli”,441.png,BANKING/FINANCE,DATA THEFT
https://lexicotrust.fly.dev/services,2025-07-22 13:48:46,S,s,Sito Bancario non legittimo (furto dei dati) “ Lexicroptrust furto dati personali attraverso moduli ingannevoli,442.png,BANKING/FINANCE,DATA THEFT
https://lexicotrust.fly.dev/services/,2025-07-22 13:48:47,S,s,Sito Bancario non legittimo (furto dei dati) “ Lexicroptrust furto dati personali attraverso moduli ingannevoli,443.png,BANKING/FINANCE,DATA THEFT
https://firstsharetrust.com/home,2025-07-22 13:48:47,S,s,Sito Bancario non legittimo (furto dei dati) “ Firstshare Trust Credit Union furto dati personali attraverso moduli ingannevoli,444.png,BANKING/FINANCE,DATA THEFT
https://www.northsecurefcu.com/home,2025-07-22 13:48:47,S,s,Sito Bancario non legittimo (furto dei dati) “ North-Secure fcufurto dati personali attraverso moduli ingannevoli,445.png,BANKING/FINANCE,DATA THEFT
https://www.premiumsolaceltd.com/home,2025-07-22 13:48:48,S,s,Sito Bancario non legittimo (furto dei dati) “ Premium Solace Bank LTD furto dati personali attraverso moduli ingannevoli + finta assistenza clienti,446.png,BANKING/FINANCE,DATA THEFT
https://trustedhexagonb-k.org/home,2025-07-22 13:48:48,S,s,Sito Bancario non legittimo (furto dei dati) “ trustedhexagonb furto dati personali attraverso moduli ingannevoli + finta assistenza clienti,447.png,BANKING/FINANCE,DATA THEFT
https://www.sprintfinanceonline.com/home,2025-07-22 13:48:48,S,s,Sito Bancario non legittimo (furto dei dati) “Banca online Sprint Finance furto dati personali attraverso moduli ingannevoli,448.png,BANKING/FINANCE,DATA THEFT
https://workstation-support.com/9f6f3eba903639d983b0421be3e4fa6d73ffcb23,2025-07-22 13:48:48,S,s,Accanture furto account per login,449.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://workstation-support.com/a96d21578ef4a26433523eb0b7e0999b7b441c75,2025-07-22 14:19:51,S,s,Accanture furto account per login,450.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://workstation-support.com/7fe2346db8a00cb23a68210e0fa3e33430b1cd9f,2025-07-22 14:19:50,S,s,Accanture furto account per login,451.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://aruba-fatture.com/navigation/web.html#jopa...,2025-07-23 08:31:03,S,s,Aruba pagameto rinnovo servizio hosting (furto account per login e dati sensibili ),452.png,EMAIL SERVICES,BANKING DATA THEFT
https://consegna-brt-it.restodeltata.com.ar/tr1/,2025-07-23 14:46:42,S,s,Brt furto dati personali e cc (rintraccia spedizione),453.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://consegna-brt-it.restodeltata.com.ar/tr2/,2025-07-23 14:46:45,S,s,Brt furto dati personali e cc (rintraccia spedizione),454.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://derakhshanfar.sa.com/,2025-07-24 10:11:31,S,s,hype processo di verifica account,455.png,BANKING/FINANCE,ACCOUNT THEFT
https://aruba-webmail.net/log.php,2025-07-24 10:11:31,s,s,Webmail Aruba,376.png,EMAIL SERVICES,ACCOUNT THEFT
https://renovacion-es.com/captcha,2025-08-04 09:43:33,s,s,netflix furto account per login,457.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://s.digitalfileportal.com/files-14/e6cf5d/d5c515f6-cc83-4009-a9ea-f0d121f2632f?test=1,2025-08-05 05:39:21,s,s,microsoft account accedi furto account per login,458.png,EMAIL SERVICES,ACCOUNT THEFT
http://accounts-dot-devsnapchat.appspot.com/accounts/v2/login?continue=/accounts/welcome,2025-08-05 14:05:32,s,s,snapchat furto account per login,459.png,ENTERTAINMENT,ACCOUNT THEFT
http://spotifyupdatesettings.netlify.app/?naps,2025-08-05 14:05:35,s,s,Spotify (furto account per login),460.png,ENTERTAINMENT,ACCOUNT THEFT
https://workstation-support.com/a55971b911eb9feeba1184708ba82f9098509bb4,2025-08-06 07:32:38,s,s,Accenture (furto account per login),461.png,ENTERTAINMENT,ACCOUNT THEFT
https://sparkasse-de.firebaseapp.com/,2025-08-06 07:33:03,s,s,Sparkasse Bank (furto account per login e dati personali),462.png,BANKING/FINANCE,DATA THEFT
http://www.bierkellerhotspotsalonn.com/,2025-08-06 14:06:10,s,s,Microsoft 365 Copilot urto account per login,463.png,EMAIL SERVICES,ACCOUNT THEFT
https://s1022417.ha017.t.mydomain.zone/italia/content/login.php,2025-08-06 14:06:13,s,s,INGBank (furto account pe rlogin),464.png,BANKING/FINANCE,ACCOUNT THEFT
https://196-251-84-88.cprapid.com/de/update.php?6qsl3ekimvrjdgha1tsg...,2025-08-07 08:46:06,S,s,dpd furto cc,465.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://196-251-84-88.cprapid.com/de/update.php?nmymusv8e6g5t2sf2lbq...,2025-08-07 08:46:18,S,s,dpd segui il miko pacco,466.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://196-251-84-88.cprapid.com/de/update.php?rxivmkg2a589jenr8i93...,2025-08-07 08:46:37,S,s,dpd furto cc,467.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://196-251-84-88.cprapid.com/de/update.php?m0k3jdm0bprg509z0r6r...,2025-08-07 08:46:38,S,s,dpd furto cc,468.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://196-251-84-88.cprapid.com/de/update.php?5rvlioxqmqabutzamy88...,2025-08-07 08:46:43,S,s,dpd furto cc,469.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://196-251-84-88.cprapid.com/de/update.php?2zf2zpcq0dydxnni9dyc...,2025-08-07 08:46:48,S,s,dpd furto cc,470.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://196-251-84-88.cprapid.com/de/update.php?ll364f0j4myrjb3xkwp6...,2025-08-07 08:46:52,S,s,dpd furto cc,471.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://www.metacase2661.com/login-facebook.php,2025-08-07 14:07:17,S,s,facebook login,472.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
http://www.metacase2661.com/,2025-08-07 14:07:17,S,s,Facebook Business Help Center,473.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
http://https-mail-tiscali-it-tiscali-it.weebly.com/,2025-08-07 14:07:23,S,s,Tiscali Mail (furto account per login),474.png,EMAIL SERVICES,ACCOUNT THEFT
https://g6h8-bjf0gedxb3gdb3gz.australiacentral-01.azurewebsites.net,2025-08-08 07:50:58,S,s,microsoft account accedi,475.png,EMAIL SERVICES,ACCOUNT THEFT
https://univrr.weebly.com/,2025-08-08 07:51:01,S,s,Università degli studi di verona furto account per login,476.png,EDUCATION,DATA THEFT
https://airdrop-arb.net/#/,2025-08-08 07:51:17,S,s,Airdrop Arbitrum (Wallet Drainer),477.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
https://g6h8-bjf0gedxb3gdb3gz.australiacentral-01.azurewebsites.net/,2025-08-08 07:51:24,S,s,Microsoft account (furto account per login),478.png,EMAIL SERVICES,ACCOUNT THEFT
https://hoo.be/it-t,2025-08-25 08:07:34,S,s,ING Bank (accedi) furto account per login,479.png,BANKING/FINANCE,ACCOUNT THEFT
https://www.netfx-actualizar.com/captcha,2025-08-25 08:11:50,S,s,neflix furto account per login,480.png,ENTERTAINMENT,ACCOUNT THEFT
https://netfx-actualizar.com/,2025-08-25 08:11:52,S,s,neflix furto account per login,481.png,ENTERTAINMENT,ACCOUNT THEFT
https://netfx-actualizar.com/captcha,2025-08-25 08:11:59,S,s,neflix furto account per login,482.png,ENTERTAINMENT,ACCOUNT THEFT
https://dlzpay.com/,2025-08-25 08:39:03,S,s,DizPay (Soluzioni di pagamento in criptovalute),483.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
https://netfllxplan.com/captcha,2025-08-25 12:27:03,S,s,neflix furto account per login,484.png,EMAIL SERVICES,ACCOUNT THEFT
https://ruthsaint.kinsta.cloud/aru/?mode=resetPassword&oobCode=T24DOP_R_tQ-...,2025-08-25 12:27:09,S,s,Web mail aruba furto account per login +cc,485.png,EMAIL SERVICES,ACCOUNT THEFT
http://worldquant.cc,2025-08-25 12:27:14,S,s,WorldQuant(trading quantitativo basato su modelli matematici e algoritmi)furto account per login,486.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://myflx-sub.com/captcha,2025-08-25 12:27:24,S,s,neflix furto account per login,487.png,ENTERTAINMENT,ACCOUNT THEFT
https://ruthsaint.kinsta.cloud/aru/,2025-08-25 12:27:25,S,s,Web mail aruba furto account per login +cc,488.png,EMAIL SERVICES,ACCOUNT THEFT
https://extendmyoptions.com/captcha,2025-08-25 12:27:26,S,s,neflix furto account per login,489.png,ENTERTAINMENT,ACCOUNT THEFT
https://movieonlinetv.net/it/webaruba/,2025-08-25 12:27:30,S,s,Inserisci il tuo username o indirizzo email per controllare le fatture non pagate e procedere con il pagamento.,490.png,EMAIL SERVICES,ACCOUNT THEFT
http://khaos.email/,2025-08-26 08:58:02,S,s,Khaos(azienda britannica specializzata in software per la gestione aziendale) furto account per login,491.png,EMAIL SERVICES,ACCOUNT THEFT
http://khaos.email,2025-08-26 08:58:29,S,s,Khaos(azienda britannica specializzata in software per la gestione aziendale) furto account per login,492.png,EMAIL SERVICES,ACCOUNT THEFT
http://wingsofredemption.github.io/,2025-08-26 14:14:32,S,s,facebook (furto account per login),493.png,ENTERTAINMENT,ACCOUNT THEFT
https://khaos.email/owa,2025-08-26 14:14:42,S,s,Khaos(azienda britannica specializzata in software per la gestione aziendale) furto account per login,494.png,EMAIL SERVICES,ACCOUNT THEFT
https://www.faq-help-center.com/,2025-08-27 09:01:07,S,s,Netlix (furto account per login),495.png,ENTERTAINMENT,ACCOUNT THEFT
https://netflix-pagoes.com/captcha,2025-08-27 09:01:09,S,s,Netlix (furto account per login),496.png,ENTERTAINMENT,ACCOUNT THEFT
https://sparegletamentocottapos.weebly.com/,2025-08-27 13:37:53,S,s,WEBMAIL ARUBA (FURTO ACOOUNT PER LOGIN),497.png,EMAIL SERVICES,ACCOUNT THEFT
https://www.trust-advisers.co.jp/nf/aruba/aruba/de/indexo.php...,2025-08-27 13:37:54,S,s,WEBMAIL ARUBA (FURTO ACOOUNT PER LOGIN),498.png,EMAIL SERVICES,ACCOUNT THEFT
http://worldquantt.cc,2025-08-27 13:37:55,S,s,Khaos(azienda britannica specializzata in software per la gestione aziendale) furto account per login,499.png,EMAIL SERVICES,ACCOUNT THEFT
https://cms.fungogourmet.com.mx/Apple,2025-08-28 05:14:37,S,s,Apple (furto cc),500.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
http://sunauthenticate.azurewebsites.net,2025-08-28 16:28:16,S,s,login miscroft account,501.png,EMAIL SERVICES,ACCOUNT THEFT
https://accounts.marketwebb.net/register,2025-08-28 16:28:30,S,s,Binance (furto account per login),502.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
http://sunauthenticate.azurewebsites.net/,2025-08-28 16:28:39,S,s,login miscroft account,503.png,EMAIL SERVICES,ACCOUNT THEFT
http://avvia-la-verifica109768.uncody.site/,2025-08-28 16:28:42,S,s,facebook verifa account,504.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://findidol.chu.jp/conto/hype/,2025-08-28 16:28:43,S,s,Hype (furto account per login),505.png,BANKING/FINANCE,ACCOUNT THEFT
http://lqku6-wqaaa-aaaad-qalmq-cai.raw.ic0.app/,2025-08-29 08:21:32,S,s,Uniswap Furto portafoglio criptovalute,506.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
http://g6h8-bjf0gedxb3gdb3gz.australiacentral-01.azurewebsites.net/,2025-08-29 14:16:48,S,s,login miscroft account,507.png,EMAIL SERVICES,ACCOUNT THEFT
http://uniswap-interface-uniswap.vercel.app/,2025-08-29 14:16:55,S,s,Uniswap Furto portafoglio criptovalute,508.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
http://uniswap-interface-uniswap.vercel.app,2025-08-29 16:42:19,S,s,Uniswap Furto portafoglio criptovalute,509.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
http://g6h8-bjf0gedxb3gdb3gz.australiacentral-01.azurewebsites.net,2025-08-29 16:42:25,S,s,login microsoft,510.png,EMAIL SERVICES,ACCOUNT THEFT
https://accesvodstream.com/captcha,2025-08-31 17:12:39,S,s,Netflix (furto account per login),511.png,ENTERTAINMENT,ACCOUNT THEFT
https://stotteudvide.com/captcha,2025-08-31 17:12:39,S,s,Netflix (furto account per login),512.png,ENTERTAINMENT,ACCOUNT THEFT
https://www.netffremw.com/captcha,2025-08-31 17:12:39,S,s,Netflix (furto account per login),513.png,ENTERTAINMENT,ACCOUNT THEFT
https://uniswap-clone-psi.vercel.app,2025-08-31 17:12:39,S,s,Uniswap Furto portafoglio criptovalute,514.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
https://netffremw.com/captcha,2025-08-31 17:12:39,S,s,Netflix (furto account per login),515.png,ENTERTAINMENT,ACCOUNT THEFT
https://www.faq-centro-de-ayuda.com/,2025-09-01 07:40:31,S,s,netflix (furto account per login),516.png,ENTERTAINMENT,ACCOUNT THEFT
https://fix-renov.info/captcha,2025-09-01 07:40:33,S,s,netflix (furto account per login),517.png,ENTERTAINMENT,ACCOUNT THEFT
https://wetrl826282.blob.core.windows.net/file/index.html...,2025-09-01 16:03:54,S,s,web mail aruba (furto account per login),519.png,EMAIL SERVICES,ACCOUNT THEFT
https://wetrl826282.blob.core.windows.net/file/webm.html...,2025-09-01 16:03:56,S,s,web mail aruba (furto account per login),519.png,EMAIL SERVICES,ACCOUNT THEFT
https://wetransferfile82.blob.core.windows.net/wpc/webm.html...,2025-09-02 11:35:30,S,s,webmail aruba (furto login),519.png,EMAIL SERVICES,ACCOUNT THEFT
http://relais-acheminement.com/,2025-09-02 14:05:29,S,s,netflix (furto account),521.png,ENTERTAINMENT,ACCOUNT THEFT
https://098765456783.lullabysz.us/?username=april.casas%40pxd.com&v04lJt=470c0b556451448bb357427026d59216,2025-09-03 07:32:19,S,s,Pioneer (compagnia statunitense indipendente di esplorazione e produzione di petrolio e gas),522.png,ENERGY,ACCOUNT THEFT
https://2e53e683e9e648daa41019ded3ba3f3a.lullabysz.us/app/office365/exk4456jzuOA7fs7W5d7/sso/wsfed/passive?login_hint=skip.stallings%40franklintempleton.com&client-request-id=d10fc7a8-bdfc-43a4-86a9-35fa0926b06e&username=skip.stallings%40franklintempleton.com&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQQIARAA42Kw0skoKSkottLXL8gvKknM0cvNTC7KL85PK8nPy8nMS9VLzs_Vyy9Kz0wBsYqEuARWHOe_-GfvEue2laa_ONU25K1iVCZshP4FRsYXjIyTmFSKszML9IqByoBS6cUOaUWJedlAZklqbkFOKlAHSPUtJkH_onTPlPBit9SU1KLEksz8vEfMRGm9wCLwioXHgNmKg4NLgEGCQYHhBwvjIlagu_eGpQp7P5jh2T7_hVZifzTjKVb9osCyjBCXzDInk4LAorxU91RDRyevIkdtz6TidJ90n6Io7ZyogIicsqhwT1szK8MJbEIT2JhOsTF8YGPsYGeYxc5wgJPxAC_DD77_p1ouXr32653HBgGGB0AkyPBDkAEA0,2025-09-03 07:32:25,S,s,Franklin Templeton (società di gestione patrimoniale) furto account per login,523.png,BANKING/FINANCE,ACCOUNT THEFT
https://acdi-my.sharepoint.us/personal/tkline_acdi_com/_layouts/15/guestaccess.aspx?email=3mail@b.c&e=5:be8Q64&fromShare=true/&share=Epz-3JZ8C3BCpYUikdDRvWQBNXBoY9CCY6GF_kU3AFx7Xw,2025-09-03 07:32:32,S,s,"Fibertek (sviluppo e produzione di tecnologie laser, sistemi LIDAR e comunicazioni ottiche per ambiti della difesa, dell’aerospazio e missioni spaziali) furto account per login",524.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://www.axiontrustinc.com/home,2025-09-03 07:39:26,S,s,Axion Trust Bank (sito bancario non legittimo ) furto dati personali,525.png,BANKING/FINANCE,DATA THEFT
https://membersfirstunion.live/home,2025-09-03 07:39:45,S,s,Membri First Union(sito bancario non legittimo ) furto dati personali,526.png,BANKING/FINANCE,DATA THEFT
https://fixmy-nflix.info/captcha,2025-09-03 07:39:58,S,s,netflix (furto account poer login),527.png,ENTERTAINMENT,ACCOUNT THEFT
https://196-251-86-164.cprapid.com/ch/update.php?mdu56goe72xxjtdfe5l3...,2025-09-03 07:40:12,S,s,Dpd (furto cc),528.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://cuenta-seguridad.info/,2025-09-03 12:32:48,S,s,netflix (furto account poer login),529.png,ENTERTAINMENT,ACCOUNT THEFT
https://wetransfer82chanciness.blob.core.windows.net/frequents32/webm.html,2025-09-03 12:32:49,S,s,Aruba WebMail (furto account per login,530.png,EMAIL SERVICES,ACCOUNT THEFT
https://wetrl82gaseous.blob.core.windows.net/sunbathes-82729/webm.html,2025-09-03 12:32:48,S,s,Aruba WebMail (furto account per login,531.png,EMAIL SERVICES,ACCOUNT THEFT
